,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
87,sta3,HO_WiFi2WiFi,0.0,130,-76.0,-69.0,0.023,0.024,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707158016.0452747
88,sta2,HO_5G2WiFi,0.0,130,-82.0,-71.0,0.03,0.031,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707158033.6125183
89,sta1,HO_5G2WiFi,0.0,130,-75.0,-71.0,0.027,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707158040.820187
90,sta4,HO_WiFi2WiFi,0.0,130,-73.0,-71.0,0.03,0.027,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707158058.6791596
91,sta2,HO_WiFi2WiFi,0.0,130,-76.0,-73.0,0.021,0.029,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707158082.7283883
92,sta4,HO_WiFi2WiFi,0.0,130,-73.0,-72.0,0.027,0.024,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707158094.2065587
93,sta3,HO_5G2WiFi,0.0,130,-74.0,-70.0,0.03,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707158105.5338097
94,sta3,HO_WiFi2WiFi,0.0,130,-73.0,-73.0,0.032,0.028,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707158143.9208512
95,sta4,HO_WiFi2WiFi,0.0,130,-74.0,-68.0,0.024,0.043,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707158159.5566156
96,sta2,HO_WiFi2WiFi,0.0,130,-77.0,-66.0,0.021,0.032,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707158175.00394
97,sta1,HO_5G2WiFi,0.0,130,-77.0,-73.0,0.027,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707158182.1706882
98,sta3,HO_WiFi2WiFi,0.0,130,-76.0,-74.0,0.042,0.021,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707158214.5322616
