,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
58,sta12,HO_5G2WiFi,0.0,130,-72.0,-71.0,0.042,0.034,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707346529.000263
59,sta4,HO_5G2WiFi,0.0,130,-68.0,-66.0,0.026,0.019,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707346535.1545618
60,sta11,HO_WiFi2WiFi,0.0,130,-75.0,-68.0,0.08,0.025,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707346543.361481
61,sta3,HO_WiFi2WiFi,0.0,130,-73.0,-71.0,0.031,0.028,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707346553.6587481
62,sta9,HO_5G2WiFi,0.0,130,-79.0,-72.0,0.036,0.033,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707346566.039099
63,sta7,HO_5G2WiFi,0.0,130,-76.0,-71.0,0.026,0.08,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707346578.5434234
64,sta6,HO_5G2WiFi,0.0,130,-77.0,-70.0,0.027,0.019,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707346584.6551836
65,sta5,HO_5G2WiFi,0.0,130,-80.0,-66.0,0.023,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707346592.9386835
66,sta4,HO_WiFi2WiFi,0.0,130,-77.0,-65.0,0.112,0.101,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707346601.417251
67,sta2,HO_5G2WiFi,0.0,6,-77.0,-70.0,0.048,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707346609.6755688
68,sta3,HO_WiFi2WiFi,0.0,130,-75.0,-66.0,0.034,0.024,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707346615.8584054
69,sta13,HO_WiFi2WiFi,0.0,130,-78.0,-74.0,0.031,0.028,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707346642.8149548
70,sta12,HO_5G2WiFi,0.0,130,-73.0,-64.0,0.03,0.034,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707346651.0339677
71,sta7,HO_WiFi2WiFi,0.0,130,-76.0,-72.0,0.027,0.028,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707346684.5199926
72,sta6,HO_WiFi2WiFi,0.0,130,-78.0,-68.0,0.041,0.028,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707346690.7298658
73,sta2,HO_5G2WiFi,0.0,6,-81.0,-69.0,0.03,0.023,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707346707.214595
74,sta10,HO_5G2WiFi,0.0,130,-77.0,-73.0,0.042,0.035,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707346715.4910467
75,sta16,HO_5G2WiFi,0.0,130,-70.0,-68.0,0.033,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707346721.7301173
76,sta7,HO_WiFi2WiFi,0.0,130,-78.0,-68.0,0.026,0.027,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707346738.5634797
77,sta11,HO_5G2WiFi,0.0,130,-75.0,-65.0,0.027,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707346755.3122795
78,sta3,HO_WiFi2WiFi,0.0,130,-78.0,-59.0,0.022,0.024,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707346763.5541234
79,sta14,HO_5G2WiFi,0.0,130,-75.0,-66.0,0.029,0.142,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707346782.1958778
80,sta13,HO_WiFi2WiFi,0.0,130,-78.0,-70.0,0.021,0.042,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707346794.5260253
81,sta4,HO_WiFi2WiFi,0.0,130,-79.0,-72.0,0.034,0.024,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707346806.845512
82,sta11,HO_WiFi2WiFi,0.0,130,-78.0,-59.0,0.029,0.03,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707346813.0881515
83,sta2,HO_5G2WiFi,0.0,6,-80.0,-66.0,0.038,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707346819.289233
84,sta3,HO_WiFi25G,0.0,1,-75.0,-75.0,0.03,0.028,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707346827.5018642
85,sta10,HO_5G2WiFi,0.0,130,-72.0,-64.0,0.039,0.031,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707346833.726831
86,sta1,HO_5G2WiFi,0.0,130,-72.0,-70.0,0.041,0.032,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707346842.0983787
87,sta8,HO_5G2WiFi,0.0,130,-79.0,-71.0,0.028,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707346852.3850882
88,sta7,HO_5G2WiFi,0.0,130,-82.0,-70.0,0.034,0.032,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707346860.6484942
89,sta16,HO_WiFi2WiFi,0.0,130,-73.0,-70.0,0.022,0.038,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707346885.612784
90,sta1,HO_WiFi25G,0.0,1,-73.0,-66.0,0.024,0.035,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707346893.8086507
91,sta9,HO_WiFi2WiFi,0.0,130,-78.0,-70.0,0.026,0.024,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707346900.02596
92,sta14,HO_5G2WiFi,0.0,130,-81.0,-70.0,0.038,0.028,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707346910.4066954
93,sta12,HO_WiFi2WiFi,0.0,130,-79.0,-70.0,0.026,0.027,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707346925.0093744
94,sta3,HO_5G2WiFi,0.0,130,-66.0,-63.0,0.027,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707346937.5838678
