,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
85,sta12,HO_5G2WiFi,0.0,130,-78.0,-66.0,0.029,0.028,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707729932.7378616
86,sta4,HO_WiFi25G,0.0,1,-73.0,-70.0,0.03,0.026,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707729941.9490914
87,sta11,HO_WiFi2WiFi,0.0,130,-73.0,-73.0,0.031,0.027,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707729949.145656
88,sta10,HO_5G2WiFi,0.0,130,-76.0,-72.0,0.025,0.021,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707729960.5246978
89,sta6,HO_WiFi2WiFi,0.0,130,-75.0,-74.0,0.028,0.023,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707729982.2080686
90,sta13,HO_5G2WiFi,0.0,130,-70.0,-65.0,0.022,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707729989.4490175
91,sta4,HO_5G2WiFi,0.0,130,-70.0,-66.0,0.03,0.036,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730000.8821125
92,sta1,HO_5G2WiFi,0.0,130,-69.0,-68.0,0.029,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730018.673961
93,sta9,HO_WiFi25G,0.0,1,-70.0,-69.0,0.032,0.03,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707730027.8613129
94,sta8,HO_5G2WiFi,0.0,130,-79.0,-72.0,0.029,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730037.107452
95,sta7,HO_5G2WiFi,0.0,130,-80.0,-66.0,0.029,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707730046.2950366
96,sta10,HO_WiFi2WiFi,0.0,130,-76.0,-65.0,0.024,0.032,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707730070.2864094
97,sta16,HO_WiFi2WiFi,0.0,130,-76.0,-64.0,0.023,0.02,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707730077.5805347
98,sta1,HO_WiFi2WiFi,0.0,130,-76.0,-67.0,0.029,0.027,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707730086.8723533
99,sta9,HO_5G2WiFi,0.0,130,-69.0,-62.0,0.035,0.033,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730094.0931067
100,sta14,HO_5G2WiFi,0.0,130,-81.0,-70.0,0.032,0.027,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707730105.561101
101,sta4,HO_WiFi25G,0.0,1,-79.0,-79.0,0.032,0.03,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707730125.274724
102,sta11,HO_WiFi2WiFi,0.0,130,-75.0,-66.0,0.025,0.029,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707730132.4915802
103,sta3,HO_5G2WiFi,0.0,130,-66.0,-48.0,0.022,0.035,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730141.85502
104,sta16,HO_WiFi2WiFi,0.0,130,-76.0,-66.0,0.021,0.024,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707730151.1155744
105,sta13,HO_5G2WiFi,0.0,130,-69.0,-61.0,0.025,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730172.897424
106,sta14,HO_WiFi2WiFi,0.0,130,-73.0,-71.0,0.023,0.021,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707730205.1315825
107,sta6,HO_5G2WiFi,0.0,130,-61.0,-65.0,0.023,0.026,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730216.4091735
108,sta2,HO_WiFi2WiFi,0.0,6,-76.0,-73.0,0.028,0.038,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707730234.0178165
109,sta1,HO_5G2WiFi,0.0,130,-80.0,-67.0,0.029,0.025,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707730247.56326
110,sta8,HO_5G2WiFi,0.0,130,-77.0,-69.0,0.028,0.109,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730258.9137795
111,sta14,HO_WiFi2WiFi,0.0,130,-74.0,-71.0,0.022,0.027,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707730268.0755212
112,sta7,HO_5G2WiFi,0.0,130,-81.0,-69.0,0.025,0.022,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707730275.220282
113,sta6,HO_WiFi2WiFi,0.0,130,-77.0,-71.0,0.023,0.024,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707730284.4712481
114,sta12,HO_5G2WiFi,0.0,130,-67.0,-69.0,0.023,0.026,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730297.7659843
115,sta4,HO_5G2WiFi,0.0,130,-70.0,-72.0,0.031,0.025,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730306.940593
116,sta2,HO_WiFi2WiFi,0.0,6,-77.0,-74.0,0.031,0.04,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707730316.1708329
117,sta10,HO_WiFi2WiFi,0.0,130,-72.0,-72.0,0.032,0.027,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707730325.5555236
118,sta9,HO_5G2WiFi,0.0,130,-70.0,-60.0,0.03,0.072,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730337.0520737
119,sta15,HO_5G2WiFi,0.0,130,-74.0,-70.0,0.03,0.046,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730344.263575
120,sta13,HO_5G2WiFi,0.0,130,-68.0,-66.0,0.035,0.025,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730359.9388247
121,sta12,HO_WiFi25G,0.0,1,-71.0,-60.0,0.027,0.024,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707730371.2044907
122,sta11,HO_5G2WiFi,0.0,130,-77.0,-70.0,0.039,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730380.520209
123,sta10,HO_WiFi2WiFi,0.0,130,-78.0,-66.0,0.024,0.027,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707730392.0852811
124,sta1,HO_5G2WiFi,0.0,130,-80.0,-71.0,0.04,0.034,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707730401.534697
125,sta9,HO_WiFi25G,0.0,1,-72.0,-69.0,0.022,0.035,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707730410.7342017
126,sta8,HO_5G2WiFi,0.0,130,-77.0,-70.0,0.03,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730420.0506153
127,sta13,HO_WiFi2WiFi,0.0,130,-73.0,-69.0,0.042,0.05,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707730435.6277978
128,sta5,HO_5G2WiFi,0.0,130,-70.0,-72.0,0.023,0.02,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730444.9123232
129,sta12,HO_5G2WiFi,0.0,130,-75.0,-60.0,0.029,0.049,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707730452.1371922
130,sta11,HO_WiFi25G,0.0,1,-69.0,-68.0,0.022,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707730463.4298117
131,sta2,HO_WiFi25G,0.0,1,-73.0,-63.0,0.022,0.03,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707730472.6411734
132,sta3,HO_5G2WiFi,0.0,130,-67.0,-65.0,0.029,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730479.76025
133,sta9,HO_5G2WiFi,0.0,130,-77.0,-61.0,0.028,0.029,ap1-wlan1,ap2-wlan1,ap2-wlan1,1707730493.2899396
134,sta14,HO_5G2WiFi,0.0,130,-78.0,-71.0,0.027,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730504.675181
135,sta7,HO_WiFi2WiFi,0.0,130,-78.0,-77.0,0.023,0.028,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707730511.881657
136,sta13,HO_WiFi2WiFi,0.0,130,-77.0,-67.0,0.036,0.028,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707730521.270319
137,sta4,HO_5G2WiFi,0.0,130,-67.0,-67.0,0.026,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730534.600544
138,sta11,HO_5G2WiFi,0.0,130,-65.0,-43.0,0.024,0.02,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730541.7742474
139,sta2,HO_5G2WiFi,0.0,6,-68.0,-68.0,0.027,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730548.9545007
140,sta16,HO_5G2WiFi,0.0,130,-72.0,-62.0,0.028,0.019,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730560.366523
141,sta15,HO_WiFi2WiFi,0.0,130,-75.0,-70.0,0.023,0.031,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707730571.7705219
142,sta5,HO_5G2WiFi,0.0,130,-73.0,-72.0,0.036,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730589.432705
143,sta4,HO_WiFi25G,0.0,1,-70.0,-47.0,0.027,0.028,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707730600.8433237
