,STA,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
69,sta3,0.6428571428571429,0,-80.0,-80.0,0.022,0.022,ap3-wlan1,ap1-wlan1,ap1-wlan1,1705698562.9681768
70,sta1,0.647887323943662,0,-82.0,-72.0,0.04,0.038,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705698569.7394378
71,sta4,0.6527777777777778,0,-70.0,-71.0,0.03,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705698578.5061283
72,sta3,0.6164383561643836,39,-79.0,-61.0,0.033,0.021,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705698591.4511454
73,sta1,0.6486486486486487,0,-77.0,-73.0,0.03,0.026,ap3-wlan1,ap2-wlan1,ap2-wlan1,1705698622.983276
74,sta1,0.64,39,-79.0,-73.0,0.027,0.039,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705698650.2858908
75,sta2,0.6447368421052632,0,-79.0,-72.0,0.03,0.035,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705698663.2443411
76,sta4,0.6493506493506493,0,-77.0,-63.0,0.038,0.025,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705698711.4529665
77,sta4,0.6538461538461539,0,-75.0,-69.0,0.024,0.024,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705698736.8665853
78,sta2,0.620253164556962,39,-53.0,-65.0,0.028,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705698772.412231
79,sta2,0.65,0,-75.0,-68.0,0.029,0.029,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705698799.637056
80,sta4,0.6296296296296297,6,-79.0,-68.0,0.023,0.023,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705698819.0441217
81,sta3,0.5487804878048781,6,-69.0,-66.0,0.052,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705698832.113063
82,sta1,0.6385542168674698,0,-81.0,-71.0,0.023,0.028,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705698838.8596823
83,sta4,0.6428571428571429,0,-79.0,-75.0,0.046,0.029,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705698870.186967
84,sta2,0.611764705882353,39,-81.0,-67.0,0.036,0.029,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705698876.9955583
85,sta1,0.6162790697674418,39,-81.0,-66.0,0.025,0.041,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705698914.4860196
86,sta3,0.632183908045977,0,-79.0,-55.0,0.036,0.023,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705698935.5805063
87,sta4,0.6136363636363636,39,-66.0,-67.0,0.028,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705698950.5759683
88,sta3,0.6179775280898876,39,-79.0,-76.0,0.031,0.035,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705698963.4560928
89,sta1,0.5888888888888889,6,-81.0,-67.0,0.031,0.024,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705698995.0804296
90,sta3,0.6153846153846154,0,-82.0,-70.0,0.037,0.028,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705699014.2133067
91,sta2,0.6195652173913043,0,-76.0,-66.0,0.029,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705699058.0182078
92,sta3,0.6021505376344086,39,-78.0,-59.0,0.026,0.023,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705699064.7788475
93,sta2,0.6170212765957447,0,-79.0,-72.0,0.041,0.039,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705699083.7498882
94,sta4,0.6210526315789474,0,-77.0,-69.0,0.028,0.039,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705699104.9077263
95,sta4,0.625,0,-72.0,-68.0,0.025,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705699181.9740307
96,sta2,0.6288659793814433,0,-73.0,-69.0,0.031,0.034,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705699188.8429563
97,sta3,0.6326530612244898,0,-70.0,-63.0,0.03,0.031,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705699195.626783
98,sta4,0.6363636363636364,0,-79.0,-50.0,0.023,0.024,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705699285.119777
99,sta2,0.64,0,-82.0,-70.0,0.037,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705699291.8847597
100,sta2,0.6336633663366337,6,-79.0,-78.0,0.03,0.033,ap3-wlan1,ap2-wlan1,ap2-wlan1,1705699317.300205
101,sta4,0.6372549019607843,0,-77.0,-71.0,0.036,0.039,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705699435.1766768
102,sta1,0.6407766990291263,0,-74.0,-69.0,0.03,0.044,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705699454.4844217
103,sta4,0.6442307692307693,0,-78.0,-74.0,0.043,0.029,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705699490.0831819
104,sta1,0.6476190476190476,0,-79.0,-79.0,0.028,0.028,ap4-wlan1,ap1-wlan1,ap1-wlan1,1705699511.3224156
105,sta3,0.6509433962264151,0,-78.0,-72.0,0.027,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705699530.3914871
106,sta1,0.6355140186915887,6,-73.0,-70.0,0.025,0.032,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705699537.1622272
107,sta1,0.6481481481481481,0,-79.0,-78.0,0.026,0.029,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705699564.58043
108,sta4,0.6513761467889908,0,-82.0,-69.0,0.03,0.032,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705699571.3673759
109,sta3,0.6545454545454545,0,-79.0,-59.0,0.023,0.03,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705699584.4299912
110,sta4,0.6576576576576577,0,-72.0,-72.0,0.076,0.027,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705699597.4568543
111,sta2,0.6607142857142857,0,-76.0,-69.0,0.036,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705699604.1858442
112,sta2,0.6637168141592921,0,-78.0,-71.0,0.03,0.036,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705699654.1506622
113,sta3,0.6666666666666666,0,-78.0,-60.0,0.022,0.022,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705699687.6593719
114,sta3,0.6608695652173913,39,-75.0,-71.0,0.036,0.028,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705699712.9534879
115,sta4,0.6637931034482759,0,-71.0,-58.0,0.026,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705699750.5817022
116,sta1,0.6666666666666666,0,-83.0,-72.0,0.037,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705699769.747412
117,sta4,0.652542372881356,39,-74.0,-70.0,0.023,0.03,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705699778.5110488
118,sta4,0.6638655462184874,0,-75.0,-69.0,0.041,0.03,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705699803.8074272
