,STA,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
41,sta2,0.0,6,-79.0,-57.0,0.032,0.024,ap3-wlan1,ap2-wlan1,ap2-wlan1,1705695596.5651016
42,sta3,0.0,6,-79.0,-72.0,0.029,0.02,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705695632.483891
43,sta1,0.0,39,-75.0,-69.0,0.029,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705695668.574005
44,sta1,0.0,6,-79.0,-74.0,0.021,0.025,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705695698.3981426
45,sta4,0.0,6,-75.0,-69.0,0.036,0.037,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705695709.760215
46,sta2,0.0,1,-79.0,-79.0,0.038,0.038,ap3-wlan1,ap1-wlan1,ap1-wlan1,1705695721.0070002
47,sta2,0.0,6,-77.0,-66.0,0.031,0.032,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705695781.7863767
48,sta3,0.0,6,-72.0,-67.0,0.041,0.037,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705695793.0727708
49,sta4,0.0,6,-63.0,-64.0,0.042,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705695812.5930986
50,sta3,0.0,6,-72.0,-72.0,0.024,0.02,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705695854.6349168
51,sta3,0.0,6,-79.0,-55.0,0.031,0.03,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705695884.4921381
52,sta2,0.0,39,-78.0,-67.0,0.041,0.041,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705695910.0866542
53,sta2,0.0,6,-70.0,-59.0,0.038,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705695993.088436
54,sta3,0.0,6,-82.0,-71.0,0.025,0.037,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705696004.285695
55,sta1,0.0,6,-77.0,-57.0,0.027,0.078,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705696066.859722
56,sta4,0.0,6,-70.0,-64.0,0.035,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705696078.1491916
57,sta2,0.0,6,-81.0,-73.0,0.025,0.023,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705696140.8546844
58,sta3,0.0,6,-72.0,-67.0,0.032,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705696180.7540715
59,sta1,0.0,6,-78.0,-67.0,0.029,0.024,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705696191.9887922
60,sta4,0.0,39,-60.0,-62.0,0.029,0.038,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705696205.2445083
61,sta4,0.0,6,-73.0,-71.0,0.034,0.024,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705696235.079968
62,sta2,0.0,6,-59.0,-67.0,0.09,0.026,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705696273.065851
63,sta2,0.0,6,-73.0,-71.0,0.022,0.024,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705696304.8398669
64,sta4,0.0,6,-79.0,-68.0,0.176,0.026,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705696330.5080447
65,sta3,0.0,6,-69.0,-65.0,0.032,0.079,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705696347.9176738
66,sta1,0.0,6,-81.0,-70.0,0.028,0.028,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705696359.1876962
67,sta2,0.0,6,-80.0,-63.0,0.024,0.021,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705696401.5709796
68,sta1,0.0,6,-80.0,-63.0,0.036,0.022,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705696443.6482923
69,sta4,0.0,6,-64.0,-67.0,0.029,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705696481.7490969
70,sta1,0.0,6,-80.0,-64.0,0.034,0.029,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705696530.2580345
71,sta1,0.0,6,-75.0,-74.0,0.032,0.032,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705696559.9481802
72,sta2,0.0,6,-78.0,-71.0,0.042,0.069,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705696577.4953473
73,sta3,0.0,39,-77.0,-72.0,0.034,0.023,ap3-wlan1,ap4-wlan1,ap4-wlan1,1705696640.2093182
74,sta4,0.0,6,-76.0,-68.0,0.024,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705696657.6752522
75,sta4,0.0,1,-80.0,-80.0,0.02,0.02,ap5-wlan1,ap1-wlan1,ap1-wlan1,1705696687.5138466
76,sta2,0.0,6,-80.0,-66.0,0.028,0.026,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705696698.7529225
77,sta3,0.0,6,-77.0,-72.0,0.034,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705696734.8371556
78,sta4,0.0,6,-74.0,-68.0,0.039,0.033,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705696752.2393963
79,sta3,0.0,6,-77.0,-65.0,0.033,0.029,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705696794.39352
80,sta4,0.0,6,-76.0,-72.0,0.03,0.033,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705696811.7754433
81,sta3,0.0,39,-77.0,-73.0,0.025,0.02,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705696829.2727962
82,sta2,0.0,39,-83.0,-72.0,0.024,0.03,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705696852.859381
