,STA,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
59,sta2,0.7,0,-79.0,-79.0,0.024,0.024,ap3-wlan1,ap1-wlan1,ap1-wlan1,1705710505.2488422
60,sta2,0.7049180327868853,0,-80.0,-66.0,0.041,0.04,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705710532.1503675
61,sta3,0.7096774193548387,0,-76.0,-73.0,0.029,0.042,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705710540.4463384
62,sta4,0.7142857142857143,0,-79.0,-79.0,0.027,0.027,ap5-wlan1,ap1-wlan1,ap1-wlan1,1705710554.965559
63,sta3,0.71875,0,-80.0,-80.0,0.025,0.025,ap3-wlan1,ap1-wlan1,ap1-wlan1,1705710596.1093113
64,sta2,0.7230769230769231,0,-71.0,-71.0,0.024,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705710645.338945
65,sta3,0.7272727272727273,0,-80.0,-66.0,0.032,0.025,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705710678.1935263
66,sta1,0.7313432835820896,0,-81.0,-70.0,0.024,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705710711.0940998
67,sta4,0.7352941176470589,0,-69.0,-69.0,0.033,0.031,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705710719.34867
68,sta3,0.7391304347826086,0,-78.0,-58.0,0.03,0.03,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705710733.8421905
69,sta1,0.7428571428571429,0,-80.0,-71.0,0.028,0.029,ap3-wlan1,ap4-wlan1,ap4-wlan1,1705710768.703476
70,sta4,0.7464788732394366,0,-79.0,-79.0,0.035,0.035,ap4-wlan1,ap1-wlan1,ap1-wlan1,1705710803.6589499
71,sta2,0.75,0,-78.0,-72.0,0.024,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705710811.9970767
72,sta4,0.7534246575342466,0,-70.0,-72.0,0.023,0.036,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705710834.5942378
73,sta4,0.7567567567567568,0,-78.0,-59.0,0.026,0.029,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705710861.4997094
74,sta2,0.76,0,-80.0,-80.0,0.036,0.036,ap5-wlan1,ap1-wlan1,,1705710869.6590748
75,sta4,0.7368421052631579,39,-78.0,-68.0,0.042,0.028,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705710890.1978273
76,sta2,0.7532467532467533,0,-75.0,-66.0,0.028,0.022,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705710929.199655
77,sta2,0.7564102564102564,0,-79.0,-55.0,0.11,0.041,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705710957.9556189
78,sta4,0.7088607594936709,6,-77.0,-60.0,0.023,0.025,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705710978.5752776
79,sta3,0.6375,6,-66.0,-55.0,0.024,0.032,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705710992.965766
80,sta1,0.7407407407407407,0,-81.0,-68.0,0.024,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705711001.2256732
81,sta1,0.7439024390243902,0,-79.0,-79.0,0.042,0.042,ap3-wlan1,ap1-wlan1,ap1-wlan1,1705711028.3387983
82,sta2,0.7108433734939759,6,-78.0,-52.0,0.032,0.023,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705711042.774155
83,sta1,0.7380952380952381,0,-82.0,-72.0,0.028,0.023,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705711057.1258974
84,sta4,0.7411764705882353,0,-80.0,-80.0,0.028,0.028,ap4-wlan1,ap1-wlan1,,1705711065.3047788
85,sta3,0.7441860465116279,0,-76.0,-67.0,0.033,0.046,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705711081.8802168
86,sta4,0.7471264367816092,0,-76.0,-73.0,0.024,0.024,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705711123.1844816
87,sta3,0.7272727272727273,6,-82.0,-70.0,0.029,0.041,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705711162.3907573
88,sta3,0.7415730337078652,0,-79.0,-79.0,0.03,0.03,ap3-wlan1,ap1-wlan1,ap1-wlan1,1705711189.235979
89,sta1,0.7444444444444445,0,-79.0,-71.0,0.036,0.026,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705711197.4818182
90,sta2,0.7472527472527473,0,-77.0,-68.0,0.031,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705711211.9351196
91,sta3,0.75,0,-81.0,-68.0,0.029,0.032,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705711220.2945282
92,sta1,0.7526881720430108,0,-74.0,-73.0,0.03,0.03,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705711253.1121397
93,sta1,0.7553191489361702,0,-79.0,-66.0,0.035,0.02,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705711282.0308352
94,sta4,0.7578947368421053,0,-75.0,-69.0,0.043,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705711290.3681798
95,sta1,0.7395833333333334,1,-80.0,-80.0,0.023,0.023,ap3-wlan1,ap1-wlan1,ap1-wlan1,1705711311.076618
96,sta2,0.7010309278350515,39,-79.0,-59.0,0.031,0.021,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705711325.6276717
97,sta4,0.7448979591836735,0,-72.0,-71.0,0.038,0.04,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705711346.454393
98,sta2,0.7474747474747475,0,-73.0,-70.0,0.038,0.024,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705711354.6668205
99,sta3,0.75,0,-74.0,-68.0,0.025,0.037,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705711362.918779
100,sta2,0.7326732673267327,6,-78.0,-75.0,0.03,0.028,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705711383.498956
101,sta4,0.7450980392156863,0,-79.0,-71.0,0.019,0.022,ap4-wlan1,ap3-wlan1,ap3-wlan1,1705711430.8345344
102,sta3,0.7281553398058253,39,-80.0,-73.0,0.024,0.03,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705711445.383586
103,sta4,0.7307692307692307,6,-76.0,-62.0,0.027,0.117,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705711459.9883332
104,sta2,0.7333333333333333,0,-82.0,-71.0,0.031,0.022,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705711468.2125473
105,sta1,0.7358490566037735,0,-75.0,-70.0,0.043,0.037,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705711630.5674155
106,sta4,0.7383177570093458,0,-69.0,-50.0,0.027,0.026,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705711638.8446248
107,sta4,0.7314814814814815,6,-76.0,-74.0,0.023,0.027,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705711669.5817358
108,sta4,0.7339449541284404,0,-79.0,-79.0,0.022,0.022,ap2-wlan1,ap1-wlan1,ap1-wlan1,1705711723.2395623
109,sta3,0.7363636363636363,0,-70.0,-61.0,0.022,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705711737.638457
110,sta4,0.7387387387387387,0,-83.0,-71.0,0.1,0.023,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705711754.123661
111,sta3,0.7410714285714286,0,-78.0,-64.0,0.03,0.038,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705711770.6142237
112,sta2,0.7433628318584071,0,-76.0,-68.0,0.03,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705711791.2285292
113,sta2,0.7368421052631579,6,-78.0,-71.0,0.044,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705711843.0054245
114,sta3,0.7391304347826086,0,-62.0,-55.0,0.039,0.037,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705711878.12308
115,sta3,0.7327586206896551,6,-75.0,-71.0,0.028,0.029,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705711904.984774
116,sta4,0.7350427350427351,0,-71.0,-60.0,0.043,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705711943.9983
117,sta1,0.7372881355932204,0,-77.0,-47.0,0.032,0.042,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705711991.3339374
118,sta1,0.7394957983193278,0,-75.0,-72.0,0.042,0.044,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705712020.3388743
119,sta2,0.7416666666666667,0,-78.0,-72.0,0.023,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705712059.481933
120,sta3,0.743801652892562,0,-79.0,-73.0,0.025,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705712067.7395983
121,sta1,0.7213114754098361,6,-77.0,-66.0,0.029,0.028,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705712100.8949358
122,sta2,0.7398373983739838,0,-77.0,-75.0,0.031,0.031,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705712117.3711567
123,sta2,0.7419354838709677,0,-72.0,-70.0,0.036,0.029,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705712170.9234622
124,sta4,0.744,0,-72.0,-64.0,0.029,0.069,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705712218.369036
125,sta3,0.746031746031746,0,-72.0,-70.0,0.025,0.031,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705712232.8427262
126,sta2,0.7480314960629921,0,-79.0,-79.0,0.036,0.036,ap5-wlan1,ap1-wlan1,ap1-wlan1,1705712253.5515065
127,sta1,0.75,0,-82.0,-71.0,0.032,0.022,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705712294.9220424
128,sta4,0.751937984496124,0,-81.0,-69.0,0.025,0.029,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705712377.387249
129,sta1,0.7538461538461538,0,-80.0,-43.0,0.04,0.023,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705712398.0549757
130,sta4,0.7557251908396947,0,-79.0,-71.0,0.025,0.027,ap3-wlan1,ap4-wlan1,ap4-wlan1,1705712432.9818132
131,sta2,0.7575757575757576,0,-82.0,-70.0,0.028,0.029,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705712441.3085415
132,sta3,0.7593984962406015,0,-78.0,-73.0,0.028,0.021,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705712474.4401162
133,sta1,0.7313432835820896,6,-77.0,-70.0,0.03,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705712482.7019794
134,sta4,0.7555555555555555,0,-76.0,-71.0,0.034,0.033,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705712515.747216
135,sta2,0.7573529411764706,0,-78.0,-74.0,0.026,0.029,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705712548.7656488
136,sta1,0.7591240875912408,0,-79.0,-70.0,0.032,0.023,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705712563.3063655
137,sta4,0.7608695652173914,0,-75.0,-74.0,0.028,0.029,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705712573.638443
138,sta3,0.762589928057554,0,-73.0,-68.0,0.035,0.032,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705712588.114488
139,sta1,0.7642857142857142,0,-80.0,-67.0,0.033,0.024,ap3-wlan1,ap2-wlan1,ap2-wlan1,1705712623.1217053
140,sta4,0.7659574468085106,0,-79.0,-79.0,0.036,0.036,ap5-wlan1,ap1-wlan1,ap1-wlan1,1705712631.4107187
141,sta2,0.7676056338028169,0,-76.0,-67.0,0.024,0.021,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705712664.5382195
142,sta4,0.7692307692307693,0,-78.0,-71.0,0.029,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705712685.1604664
143,sta2,0.7708333333333334,0,-78.0,-73.0,0.021,0.034,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705712720.175129
144,sta2,0.7655172413793103,6,-78.0,-75.0,0.023,0.022,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705712751.0107992
145,sta4,0.7534246575342466,6,-74.0,-67.0,0.03,0.053,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705712771.6625886
146,sta1,0.7619047619047619,0,-74.0,-72.0,0.031,0.031,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705712792.2738476
147,sta3,0.7162162162162162,6,-79.0,-67.0,0.021,0.029,ap3-wlan1,ap2-wlan1,ap2-wlan1,1705712841.743159
148,sta3,0.7583892617449665,0,-73.0,-72.0,0.023,0.024,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705712868.5685034
149,sta3,0.7533333333333333,6,-76.0,-73.0,0.028,0.029,ap4-wlan1,ap3-wlan1,ap3-wlan1,1705712895.4311545
150,sta4,0.7549668874172185,0,-79.0,-67.0,0.032,0.027,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705712909.8635993
151,sta2,0.756578947368421,0,-77.0,-72.0,0.03,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705712918.0680838
152,sta4,0.7581699346405228,0,-79.0,-75.0,0.025,0.024,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705712938.526196
153,sta2,0.7597402597402597,0,-76.0,-64.0,0.023,0.021,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705712971.557874
154,sta3,0.7612903225806451,0,-79.0,-67.0,0.027,0.029,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705713004.4605448
155,sta1,0.7628205128205128,0,-78.0,-72.0,0.024,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705713037.606801
156,sta4,0.7643312101910829,0,-79.0,-72.0,0.032,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705713070.6448777
157,sta3,0.7468354430379747,6,-83.0,-72.0,0.023,0.024,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705713111.8997762
158,sta1,0.7610062893081762,0,-74.0,-71.0,0.044,0.021,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705713120.1641407
159,sta2,0.7625,0,-78.0,-70.0,0.034,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705713134.5890274
160,sta4,0.7639751552795031,0,-77.0,-70.0,0.023,0.032,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705713155.3187144
161,sta3,0.7654320987654321,0,-73.0,-71.0,0.031,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705713243.870287
162,sta1,0.7668711656441718,0,-72.0,-74.0,0.038,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705713254.2208502
163,sta2,0.7682926829268293,0,-79.0,-70.0,0.03,0.033,ap3-wlan1,ap4-wlan1,ap4-wlan1,1705713270.6810043
164,sta4,0.7696969696969697,0,-79.0,-63.0,0.04,0.054,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705713291.4172544
165,sta2,0.7590361445783133,39,-80.0,-71.0,0.032,0.023,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705713299.7117302
166,sta4,0.7604790419161677,6,-77.0,-63.0,0.025,0.028,ap3-wlan1,ap2-wlan1,ap2-wlan1,1705713320.4199462
167,sta1,0.7619047619047619,0,-75.0,-66.0,0.03,0.043,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705713341.098234
168,sta1,0.757396449704142,6,-79.0,-69.0,0.02,0.021,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705713367.7301621
169,sta4,0.7588235294117647,0,-77.0,-74.0,0.026,0.023,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705713400.6919646
170,sta3,0.7251461988304093,6,-80.0,-69.0,0.025,0.028,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705713415.1225739
171,sta2,0.7558139534883721,0,-74.0,-71.0,0.037,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705713489.4341831
172,sta4,0.7572254335260116,0,-74.0,-66.0,0.028,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705713534.84663
173,sta2,0.7586206896551724,0,-80.0,-77.0,0.03,0.038,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705713543.1273484
174,sta3,0.76,0,-79.0,-61.0,0.074,0.025,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705713551.4912214
175,sta1,0.7613636363636364,0,-83.0,-71.0,0.028,0.028,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705713559.8652716
176,sta4,0.7627118644067796,0,-73.0,-72.0,0.029,0.035,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705713570.2915597
